species	gene	compactness
Varr	rna-XM_022815817.1	0.2646748681898067
Varr	rna-XM_022791350.1	1.0
Varr	rna-XM_022789862.1	0.3458528951486698
Varr	rna-XM_022810818.1	0.19135802469135801
Varr	rna-XM_022803412.1	0.101621958827199
Varr	rna-XM_022810826.1	0.14963503649635038
Varr	gene-LOC111250056	1.0
Varr	rna-XM_022803520.1	0.2660310826694528
Varr	rna-XM_022806880.1	0.3921951219512195
Varr	rna-XM_022810486.1	0.1827995681899964
Varr	rna-XM_022812303.1	0.1567719530345626
Varr	rna-XM_022806558.1	0.4241001564945227
Varr	rna-XM_022796800.1	0.4311319748212952
Varr	rna-XM_022793944.1	0.38018433179723504
Varr	rna-XM_022788548.1	0.3863049095607235
Varr	rna-XM_022812595.1	0.12522686025408347
Varr	rna-XM_022800826.1	0.2523544520547945
Varr	rna-XM_022797299.1	0.06606060606060606
Varr	rna-XM_022797255.1	0.1287727870700996
Varr	rna-XM_022815665.1	0.16400911161731208
Varr	gene-LOC111243660	0.3329009943795936
Varr	rna-XM_022811994.1	0.08101472995090016
Varr	rna-XM_022798491.1	0.07101469756924816
Varr	rna-XM_022790057.1	1.0
Varr	rna-XM_022814315.1	0.5556627435847965
Varr	rna-XM_022802333.1	0.556271186440678
Varr	rna-XM_022808365.1	0.013615278532324793
Varr	rna-XM_022804673.1	0.3018646060809676
Varr	rna-XM_022798694.1	0.5786628733997156
Varr	XR_002673056.1	0.2485150104350618
Varr	rna-XM_022792799.1	0.35639926515615433
Varr	rna-XM_022798270.1	0.09092950157162101
Varr	rna-XM_022792708.1	0.2608539862645566
Varr	rna-XM_022806982.1	0.06864743655081032
Varr	rna-XM_022802424.1	0.2744345718901454
Varr	rna-XM_022789943.1	0.40436933223413024
Varr	XR_002671304.1	0.046242054094478374
Varr	rna-XM_022795677.1	0.23466666666666666
Varr	rna-XM_022816035.1	0.2249646726330664
Varr	gene-LOC111247883	0.45369406867845996
Varr	gene-LOC111243121	0.17261306532663317
Varr	XR_002673584.1	0.37655547422357
Varr	rna-XM_022812750.1	0.25186219739292365
Varr	rna-XM_022803613.1	0.2174790437752251
Varr	rna-XM_022816349.1	0.15439300036456435
Varr	gene-LOC111245362	0.758501040943789
Varr	rna-XM_022814717.1	0.6155310239817282
Varr	rna-XM_022796314.1	0.19750726410766173
Varr	rna-XM_022792805.1	0.9217436974789915
Varr	rna-XM_022795078.1	0.4863237139272271
Varr	rna-XM_022809870.1	0.16413754698593902
Varr	rna-XM_022796990.1	0.18172268907563024
Varr	rna-XM_022814305.1	0.0808456266697642
Varr	rna-XM_022788318.1	0.11890243902439024
Varr	rna-XM_022813854.1	0.4846743295019157
Varr	rna-XM_022795908.1	0.7840414507772021
Varr	gene-LOC111255326	0.3250722402453509
Varr	rna-XM_022790984.1	0.15456125108601215
Varr	rna-XM_022800822.1	0.30977026003534464
Varr	rna-XM_022806749.1	0.12087129840546697
Varr	rna-XM_022817130.1	1.0
Varr	XR_002674631.1	0.10449502599582429
Varr	rna-XM_022806296.1	0.11103745442492542
Varr	rna-XM_022811445.1	0.04987299283316701
Varr	rna-XM_022790223.1	0.1954113038612199
Varr	rna-XM_022815213.1	0.08557806912991657
Varr	rna-XM_022794036.1	0.18574766355140188
Varr	rna-XM_022802733.1	0.2679811785794309
Varr	rna-XM_022802881.1	0.10665165285932598
Varr	rna-XM_022802714.1	0.11873350923482849
Varr	rna-XM_022790560.1	1.0
Varr	gene-LOC111243664	0.19217324580100606
Varr	rna-XM_022788552.1	0.3863049095607235
Varr	rna-XM_022803411.1	0.101621958827199
Varr	rna-XM_022791181.1	0.30809180767297706
Varr	rna-XM_022812752.1	0.3971119133574007
Varr	rna-XM_022788868.1	0.22687574434299326
Varr	rna-XM_022802146.1	0.13253600195264828
Varr	rna-XM_022808303.1	0.14382117250105442
Varr	XR_002671952.1	0.327455919395466
Varr	gene-LOC111244705	0.4422574050301907
Varr	gene-LOC111245831	0.7146209809903779
Varr	XR_002673431.1	0.10599860265495559
Varr	gene-LOC111255356	0.7546583850931677
Varr	rna-XM_022790408.1	0.31298584403894936
Varr	rna-XM_022802176.1	0.2044666923373123
Varr	rna-XM_022809222.1	0.19479638009049774
Varr	gene-LOC111248147	0.0792722850996165
Varr	rna-XM_022811307.1	0.2974776458027492
Varr	rna-XM_022815917.1	0.268
Varr	XR_002672697.1	0.34030212250621455
Varr	rna-XM_022794548.1	0.11221483866547921
Varr	rna-XM_022810022.1	0.40472560975609756
Varr	XR_002672426.1	0.08704335524673379
Varr	rna-XM_022801804.1	0.009543084614456701
Varr	rna-XM_022808298.1	0.04831417129569823
Varr	rna-XM_022804511.1	0.16523217880197127
Varr	rna-XM_022798616.1	0.22595473833097596
Varr	rna-XM_022794567.1	0.836104513064133
Varr	rna-XM_022794760.1	1.0
Varr	rna-XM_022809176.1	0.15909410606273738
Varr	rna-XM_022817760.1	0.5181818181818182
Varr	rna-XM_022796136.1	0.38941945212364915
Varr	rna-XM_022815024.1	0.273955773955774
Varr	rna-XM_022812757.1	0.2595078299776286
Varr	gene-LOC111250129	0.5022499867647837
Varr	rna-XM_022800628.1	0.14484272128749084
Varr	rna-XM_022792079.1	0.2533081285444234
Varr	rna-XM_022804600.1	0.389351081530782
Varr	XR_002672131.1	0.2160661681395876
Varr	rna-XM_022797413.1	0.36901840490797544
Varr	XR_002671026.1	0.6228265715559519
Varr	rna-XM_022792166.1	0.344559585492228
Varr	rna-XM_022799875.1	1.0
Varr	rna-XM_022800934.1	0.23430843510366373
Varr	rna-XM_022810917.1	0.2047126123672024
Varr	rna-XM_022816430.1	0.2516320474777448
Varr	rna-XM_022801756.1	0.2528900514724496
Varr	rna-XM_022816609.1	0.1408609616386044
Varr	rna-XM_022816553.1	0.5801369863013699
Varr	rna-XM_022789189.1	0.15970468233922674
Varr	XR_002672856.1	0.44847438111686816
Varr	rna-XM_022796810.1	0.4839765443883813
Varr	rna-XM_022796895.1	0.5852621634388285
Varr	rna-XM_022795250.1	0.13267496779733792
Varr	rna-XM_022794132.1	0.2028647568287808
Varr	rna-XM_022792831.1	0.31283172026225414
Varr	rna-XM_022797448.1	0.04537337366522103
Varr	rna-XM_022811454.1	0.12323667711598746
Varr	XR_002674594.1	0.1225944404846757
Varr	rna-XM_022795749.1	0.6629737609329446
Varr	rna-XM_022797586.1	0.4525838621940163
Varr	rna-XM_022812865.1	0.1714930424971794
Varr	rna-XM_022805731.1	0.20879203929965992
Varr	rna-XM_022808275.1	0.002186605638792117
Varr	rna-XM_022795963.1	0.28529052521374976
Varr	gene-LOC111248466	1.0
Varr	rna-XM_022796839.1	1.0
Varr	XR_002670222.1	0.06808244846970643
Varr	rna-XM_022790667.1	0.16149195614304745
Varr	gene-LOC111255564	0.41271989174560214
Varr	rna-XM_022795285.1	0.5060240963855421
Varr	rna-XM_022805635.1	0.32574679943101
Varr	rna-XM_022795993.1	0.11456563729026553
Varr	XR_002670826.1	0.1158591529770569
Varr	rna-XM_022808597.1	0.012327922745017464
Varr	rna-XM_022791965.1	0.23492673552726398
Varr	rna-XM_022814357.1	0.27107061503416857
Varr	rna-XM_022814277.1	0.13016301017281529
Varr	rna-XM_022799382.1	0.1886881013846515
Varr	rna-XM_022789650.1	0.11738946178838819
Varr	rna-XM_022815821.1	0.33055483198749674
Varr	XR_002670175.1	0.1447012680400594
Varr	gene-LOC111247783	0.3335768200633065
Varr	rna-XM_022793900.1	0.09327362804878049
Varr	gene-LOC111245885	0.24963503649635035
Varr	rna-XM_022809987.1	0.4173441734417344
Varr	rna-XM_022817555.1	0.19290894439967768
Varr	rna-XM_022804875.1	0.4534045393858478
Varr	rna-XM_022810372.1	0.03664399878719626
Varr	rna-XM_022791750.1	0.13111467522052928
Varr	rna-XM_022816346.1	0.1631578947368421
Varr	rna-Trnas-cga-3	1.0
Varr	rna-XM_022807000.1	0.02834280901242367
Varr	gene-LOC111248195	0.3215558654889199
Varr	rna-XM_022802066.1	0.24734643566390468
Varr	rna-XM_022789456.1	0.44266666666666665
Varr	rna-XM_022791129.1	0.5470459518599562
Varr	rna-XM_022810614.1	0.352921367233541
Varr	gene-LOC111243243	0.838458544180615
Varr	rna-XM_022802402.1	0.15658693323812925
Varr	XR_002672091.1	0.04863890232639958
Varr	rna-XM_022791224.1	0.03984905660377359
Varr	rna-XM_022803608.1	0.2174790437752251
Varr	rna-XM_022816209.1	0.13565986728926027
Varr	XR_002672763.1	0.2051419389394751
Varr	rna-XM_022796553.1	0.42162162162162165
Varr	rna-XM_022795311.1	0.33610353359132145
Varr	rna-XM_022804311.1	0.13626647666547917
Varr	rna-XM_022794742.1	0.18136952498457742
Varr	rna-XM_022813414.1	0.15862372210618886
Varr	rna-XM_022790281.1	0.38806639748766264
Varr	rna-XM_022815877.1	0.06500790292153164
Varr	rna-XM_022792235.1	0.02871801935195069
Varr	rna-XM_022811231.1	0.44101048105348023
Varr	rna-XM_022797812.1	0.056602167621857796
Varr	rna-XM_022807951.1	0.18138551031200423
Varr	rna-XM_022793744.1	0.46230866612958915
Varr	rna-XM_022798781.1	0.3645884072089625
Varr	rna-XM_022799681.1	0.09519628747021197
Varr	rna-XM_022802136.1	0.09510745313214448
Varr	gene-LOC111253883	0.2314992791926958
Varr	rna-XM_022804555.1	0.329026158209896
Varr	rna-XM_022799688.1	0.3531867520178124
Varr	rna-XM_022813596.1	0.430943814004982
Varr	rna-XM_022792720.1	0.10997802197802198
Varr	XR_002670774.1	0.33146924250127097
Varr	gene-LOC111249097	0.36471990464839094
Varr	XR_002671098.1	0.08569704284852142
Varr	rna-XM_022815112.1	1.0
Varr	rna-XM_022809929.1	0.7646607895745496
Varr	rna-XM_022811580.1	0.29112081513828236
Varr	rna-XM_022791526.1	0.7945838837516512
Varr	gene-LOC111243552	0.36430395913154534
Varr	rna-XM_022808830.1	0.43412526997840173
Varr	gene-LOC111252075	0.7497194163860831
Varr	rna-XM_022793286.1	0.10877058598238223
Varr	rna-XM_022814895.1	0.018797789169220196
Varr	rna-XM_022806297.1	0.11684047894940132
Varr	rna-XM_022801594.1	0.2306963524396021
Varr	rna-XM_022816518.1	0.4813901897954153
Varr	rna-XM_022803326.1	0.7481420313790256
Varr	rna-XM_022793178.1	0.8441654357459379
Varr	rna-XM_022814398.1	1.0
Varr	gene-LOC111253578	0.2917761922643635
Varr	rna-XM_022813282.1	0.4316546762589928
Varr	rna-XM_022817287.1	0.4398826979472141
Varr	rna-XM_022793324.1	0.37028824833702884
Varr	rna-XM_022807559.1	0.17940199335548174
Varr	rna-XM_022789973.1	0.4429945054945055
Varr	rna-XM_022792313.1	0.4477389431837005
Varr	rna-XM_022807194.1	0.08721708638826904
Varr	rna-XM_022788327.1	0.13073069288212497
Varr	gene-LOC111251231	0.7130801687763713
Varr	rna-XM_022815162.1	0.23084610259826782
Varr	rna-XM_022796429.1	0.15497581202487906
Varr	rna-XM_022802431.1	0.264181855416752
Varr	rna-XM_022790046.1	0.4301759640584051
Varr	rna-XM_022805247.1	0.06290185826326573
Varr	rna-XM_022817021.1	0.6021034180543383
Varr	rna-XM_022804720.1	0.06897276395427035
Varr	rna-XM_022808602.1	0.42746559633027525
Varr	gene-LOC111245344	1.0
Varr	rna-XM_022805481.1	0.03012835749940575
Varr	rna-XM_022810657.1	0.5951580363147276
Varr	rna-XM_022791681.1	0.3233350279613625
Varr	rna-XM_022817547.1	1.0
Varr	rna-XM_022813053.1	0.16701680672268907
Varr	gene-LOC111250833	0.14697227814774663
Varr	gene-LOC111243847	0.07929829104091145
Varr	rna-XM_022793011.1	0.5067479320853286
Varr	rna-XM_022807055.1	0.85431654676259
Varr	rna-XM_022796949.1	0.352263701350278
Varr	gene-LOC111248269	0.7344388368180725
Varr	rna-XM_022813622.1	0.14059339177343222
Varr	rna-XM_022800791.1	0.08236047835990888
Varr	gene-LOC111252368	0.37323546019198195
Varr	rna-XM_022799950.1	0.40932642487046633
Varr	rna-XM_022795829.1	0.2534869072257716
Varr	rna-XM_022816586.1	0.1216538563477339
Varr	rna-XM_022800125.1	0.32326174008008735
Varr	rna-XM_022813107.1	0.1798632218844985
Varr	rna-XM_022808481.1	0.2505813953488372
Varr	rna-XM_022814990.1	1.0
Varr	rna-XM_022809417.1	0.5720217183008623
Varr	rna-XM_022809853.1	0.270150987224158
Varr	gene-LOC111248138	1.0
Varr	rna-XM_022793594.1	1.0
Varr	gene-LOC111244791	1.0
Varr	rna-XM_022790015.1	0.08799789436743288
Varr	rna-XM_022793141.1	1.0
Varr	rna-XM_022806712.1	0.17288606589916633
Varr	rna-XM_022813638.1	0.0528420284567676
Varr	rna-XM_022808619.1	0.6766270978305362
Varr	gene-LOC111251111	1.0
Varr	rna-XM_022810843.1	0.43758480325644505
Varr	rna-XM_022812368.1	0.26931003214903965
Varr	XR_002674390.1	0.5291656411518583
Varr	gene-LOC111246718	0.0903145437558393
Varr	rna-XM_022816786.1	0.1597843665768194
Varr	gene-LOC111247573	0.11581859607247477
Varr	rna-XM_022789979.1	1.0
Varr	rna-XM_022795839.1	0.662148070907195
Varr	gene-LOC111250721	0.9159212880143113
Varr	rna-XM_022809930.1	0.5685632419156774
Varr	XR_002673888.1	0.3221612250794568
Varr	rna-XM_022812468.1	0.31988472622478387
Varr	rna-XM_022802426.1	0.282172373081464
Varr	rna-XM_022805014.1	0.3301503938887563
Varr	rna-XM_022814364.1	0.29544521953221176
Varr	rna-XM_022812784.1	0.26105263157894737
Varr	gene-LOC111244882	0.07559855690390292
Varr	gene-LOC111251440	1.0
Varr	rna-XM_022791655.1	0.45641838351822506
Varr	rna-XM_022793775.1	0.23149492017416545
Varr	rna-XM_022795462.1	0.10466760961810467
Varr	rna-XM_022789596.1	0.16376374428335116
Varr	rna-XM_022816632.1	0.8961038961038961
Varr	rna-XM_022805687.1	0.6873529411764706
Varr	rna-XM_022797786.1	0.300431654676259
Varr	rna-XM_022806509.1	1.0
Varr	rna-XM_022804104.1	0.6546489563567363
Varr	rna-XM_022806133.1	0.035691523263224986
Varr	rna-XM_022814485.1	0.13653425086018142
Varr	rna-XM_022808067.1	0.8435374149659864
Varr	rna-XM_022794578.1	0.27873365450791465
Varr	rna-XM_022797906.1	0.10719861231569817
Varr	rna-XM_022802398.1	0.28596603652675423
Varr	rna-XM_022806395.1	0.051726188116849654
Varr	rna-XM_022792733.1	0.36876907426246186
Varr	rna-XM_022800301.1	0.05396202672193642
Varr	rna-XM_022792542.1	0.10833286350566612
Varr	rna-XM_022797003.1	0.3383637807783956
Varr	rna-XM_022803292.1	0.01517101517101517
Varr	gene-LOC111254707	0.3308728547702528
Varr	rna-XM_022789403.1	0.2663793103448276
Varr	rna-XM_022795802.1	0.04358619822764125
Varr	rna-XM_022793166.1	0.22363233119763432
Varr	rna-XM_022797845.1	0.1901189860320745
Varr	rna-XM_022804270.1	0.2716006884681583
Varr	rna-XM_022810000.1	0.4846761453396525
Varr	rna-XM_022802120.1	0.17253121452894438
Varr	rna-XM_022795573.1	0.06773094649656002
Varr	rna-XM_022813946.1	0.5935727788279773
Varr	rna-XM_022811213.1	0.11263395786250638
Varr	rna-XM_022816069.1	0.08399405351833499
Varr	rna-XM_022798755.1	0.10703848027277156
Varr	rna-XM_022805998.1	0.028792294135096933
Varr	rna-XM_022804339.1	0.49445676274944567
Varr	rna-XM_022804153.1	0.2953923086081676
Varr	rna-XM_022812980.1	0.24765478424015008
Varr	gene-LOC111255420	0.15191902150991143
Varr	rna-XM_022805614.1	0.26645225136071254
Varr	rna-XM_022815171.1	0.2917046490428441
Varr	rna-XM_022799480.1	0.76013143483023
Varr	rna-XM_022814705.1	0.4056877539175856
Varr	rna-XM_022798445.1	1.0
Varr	rna-XM_022815540.1	0.62496
Varr	rna-XM_022793572.1	0.18198244708311823
Varr	rna-XM_022803173.1	0.9262249443207127
Varr	gene-LOC111255494	0.9082900384007229
Varr	rna-XM_022810409.1	0.35101148168398033
Varr	rna-XM_022795007.1	0.4867300951427141
Varr	rna-XM_022812762.1	0.456266318537859
Varr	rna-XM_022790955.1	0.5138121546961326
Varr	rna-Trnan-guu-7	1.0
Varr	XR_002671429.1	0.9231638418079096
Varr	rna-XM_022792888.1	0.14479025710419485
Varr	rna-XM_022788819.1	0.03432461653617214
Varr	XR_002675465.1	0.11335484542521078
Varr	rna-XM_022811754.1	0.3217427733556766
Varr	rna-XM_022814152.1	0.2597938144329897
Varr	rna-XM_022815063.1	0.480365296803653
Varr	rna-XM_022816055.1	0.0589566460219152
Varr	rna-XM_022803144.1	0.13741181425713384
Varr	rna-XM_022809045.1	0.4015670910871694
Varr	rna-XM_022800454.1	1.0
Varr	rna-XM_022788563.1	0.009748984480783252
Varr	XR_002674641.1	0.8624947676852239
Varr	rna-XM_022796751.1	0.10024966391396198
Varr	rna-XM_022806473.1	0.039542311890995836
Varr	rna-XM_022803256.1	1.0
Varr	rna-XM_022797067.1	0.159427151142147
Varr	gene-LOC111250871	0.7741935483870968
Varr	rna-XM_022801799.1	0.007622329476152699
Varr	rna-XM_022816095.1	0.11913817949868884
Varr	rna-XM_022814932.1	0.10624743115495273
Varr	rna-XM_022798942.1	0.42857142857142855
Varr	rna-XM_022812718.1	0.4625742574257426
Varr	rna-XM_022813322.1	0.08126287722700279
Varr	rna-XM_022803809.1	0.1638268156424581
Varr	rna-XM_022812810.1	0.048899364787663296
Varr	rna-XM_022802639.1	0.7483935995968249
Varr	XR_002675112.1	0.1724289320601471
Varr	rna-XM_022789055.1	0.4182760244936411
Varr	rna-XM_022803462.1	0.07525255253632974
Varr	XR_002673858.1	0.07642993922237949
Varr	rna-XM_022789130.1	0.08203006760165472
Varr	rna-XM_022796943.1	0.0494107918131073
Varr	rna-XM_022793051.1	0.035549520053575416
Varr	rna-XM_022810631.1	0.297320021019443
Varr	rna-XM_022811215.1	0.211088504577823
Varr	rna-XM_022815107.1	0.21098265895953758
Varr	XR_002671559.1	0.2875668999588308
Varr	gene-LOC111244774	0.2625414796017958
Varr	rna-XM_022814577.1	0.46458141674333026
Varr	rna-XM_022789458.1	0.04903898956617243
Varr	rna-XM_022813492.1	0.47549194991055455
Varr	rna-XM_022804952.1	0.25902037167124337
Varr	rna-XM_022811669.1	0.20275095886787461
Varr	rna-XM_022792936.1	1.0
Varr	rna-XM_022811072.1	0.3642908567314615
Varr	rna-XM_022816280.1	0.48039825762289984
Varr	rna-XM_022816842.1	0.036742369448864456
Varr	rna-XM_022805786.1	0.1984958593882035
Varr	rna-XM_022801713.1	0.16434076234117892
Varr	rna-XM_022802465.1	0.11383108935128519
Varr	rna-XM_022816259.1	0.0316797149452976
Varr	rna-XM_022802912.1	0.07010854938548489
Varr	XR_002674730.1	0.04815217954698595
Varr	rna-XM_022792278.1	0.35053653551354114
Varr	rna-XM_022812522.1	0.7180851063829787
Varr	rna-XM_022791079.1	0.05209639225518874
Varr	rna-XM_022789345.1	0.03407986846366558
Varr	rna-XM_022813299.1	1.0
Varr	rna-XM_022793788.1	0.37163221667854596
Varr	rna-XM_022808763.1	0.18526444512381535
Varr	rna-XM_022793892.1	0.35138916650009994
Varr	rna-XM_022798406.1	0.18516674962667995
Varr	rna-XM_022787719.1	0.0319196465507256
Varr	rna-XM_022807955.1	0.011025068906680667
Varr	rna-XM_022800379.1	1.0
Varr	XR_002672892.1	0.5350692000938306
Varr	XR_002674095.1	0.5885903426791277
Varr	gene-LOC111248404	0.05405405405405406
Varr	rna-XM_022811781.1	0.6116646415552855
Varr	rna-XM_022787628.1	0.06794117647058824
Varr	rna-XM_022804367.1	1.0
Varr	rna-XM_022813716.1	0.33420093701197295
Varr	rna-XM_022794388.1	0.02805720518725003
Varr	rna-XM_022817497.1	0.003921822537530177
Varr	rna-XM_022803151.1	0.10469890510948905
Varr	XR_002673522.1	0.16694826615174188
Varr	rna-XM_022791758.1	0.2076555023923445
Varr	rna-XM_022805252.1	0.02930626838129289
Varr	rna-XM_022809202.1	0.3433616742969261
Varr	rna-XM_022811607.1	0.20417586829953824
Varr	rna-XM_022805616.1	0.19993234100135318
Varr	rna-XM_022796330.1	0.3551059423291381
Varr	gene-LOC111245150	0.4555926038193392
Varr	rna-XM_022788411.1	0.7429621621621622
Varr	rna-XM_022788594.1	0.026353421859039838
Varr	rna-XM_022808536.1	0.07139494071822967
Varr	rna-XM_022809037.1	0.2662402558464921
Varr	rna-XM_022807006.1	0.12805662805662807
Varr	rna-XM_022800742.1	0.4162335065973611
Varr	rna-XM_022815577.1	0.08119034250421112
Varr	rna-XM_022810482.1	0.24917315694014724
Varr	rna-XM_022805794.1	1.0
Varr	XR_002671684.1	0.8096057157978301
Varr	rna-XM_022789035.1	0.0664994157674067
Varr	rna-XM_022800433.1	0.28194444444444444
Varr	rna-XM_022814274.1	0.13016301017281529
Varr	gene-LOC111247014	0.8167311411992263
Varr	rna-XM_022807901.1	0.15367718126702398
Varr	gene-LOC111249178	0.16650813063369116
Varr	rna-XM_022796580.1	0.8517587939698492
Varr	rna-XM_022790221.1	0.1323091528934536
Varr	rna-XM_022790995.1	0.22896725440806046
Varr	rna-XM_022806210.1	0.3907433954536146
Varr	rna-XM_022814584.1	0.32433315187806205
Varr	rna-XM_022788449.1	0.18210681483161356
Varr	rna-XM_022817116.1	0.3340573911055219
Varr	rna-XM_022788581.1	0.5810250817884406
Varr	rna-XM_022804500.1	0.21923182191405893
Varr	gene-LOC111246330	0.48988276161528443
Varr	rna-XM_022804874.1	0.5303070761014687
Varr	rna-XM_022805691.1	0.6873529411764706
Varr	XR_002673068.1	0.15287636402161245
Varr	rna-XM_022803730.1	1.0
Varr	rna-XM_022788914.1	0.8539163167800782
Varr	rna-XM_022817441.1	0.11918552036199095
Varr	rna-XM_022797728.1	0.03742283950617284
Varr	rna-XM_022811256.1	0.27816901408450706
Varr	rna-XM_022794813.1	0.07917705735660847
Varr	XR_002672064.1	0.6598272138228942
Varr	gene-LOC111249192	0.6618967879433704
Varr	rna-XM_022796267.1	0.1546112115732369
Varr	rna-XM_022811581.1	0.29112081513828236
Varr	rna-XM_022787692.1	0.03385161444123646
Varr	rna-XM_022798382.1	0.20040015489867044
Varr	rna-XM_022791171.1	0.12493331241173701
Varr	gene-LOC111248049	0.6960809102402022
Varr	rna-XM_022792551.1	0.17293311175737433
Varr	rna-XM_022806116.1	0.12050881499665253
Varr	XR_002675253.1	0.21650809976857804
Varr	rna-XM_022814681.1	0.14054927302100162
Varr	XR_002674970.1	0.22965660770031218
Varr	rna-XM_022804919.1	0.24380281690140845
Varr	rna-XM_022810918.1	0.3317062818336163
Varr	rna-XM_022800938.1	0.292436974789916
Varr	rna-XM_022805087.1	0.1532193958664547
Varr	rna-XM_022795876.1	0.21081754046202794
Varr	gene-LOC111243828	0.7752293577981652
Varr	rna-XM_022812690.1	0.3231824747231584
Varr	rna-XM_022815690.1	0.022737880909515236
Varr	gene-LOC111251471	0.9087904824851288
Varr	rna-XM_022790815.1	0.328493894165536
Varr	XR_002673969.1	0.07383494214664706
Varr	gene-LOC111245962	0.21176300994666283
Varr	rna-XM_022815012.1	0.08887614678899082
Varr	rna-XM_022809162.1	0.1618873826903024
Varr	rna-XM_022805377.1	0.5409836065573771
Varr	rna-XM_022803830.1	0.45679817411150964
Varr	XR_002673844.1	0.5069847605224964
Varr	gene-LOC111249363	0.9774494556765163
Varr	XR_002675255.1	0.19940858832604783
Varr	rna-XM_022801208.1	0.700074794315632
Varr	rna-XM_022799829.1	0.2617954070981211
Varr	rna-XM_022798992.1	0.23167293233082706
Varr	rna-XM_022807775.1	0.25823591923485656
Varr	rna-XM_022817038.1	0.3545658123911421
Varr	gene-LOC111246687	0.24032205214623414
Varr	rna-XM_022812507.1	0.29464285714285715
Varr	rna-XM_022798007.1	1.0
Varr	rna-XM_022790533.1	0.44867807153965783
Varr	rna-XM_022812248.1	0.21780699133552436
Varr	rna-XM_022803301.1	0.07988529291274069
Varr	rna-XM_022803052.1	0.13079413182726082
Varr	gene-LOC111254975	0.2472425659578223
Varr	XR_002670336.1	0.4418918918918919
Varr	rna-XM_022807406.1	0.7131147540983607
Varr	rna-XM_022807896.1	0.3351251469847136
Varr	rna-XM_022811965.1	0.16938155715074543
Varr	rna-XM_022813687.1	0.24275751072961374
Varr	rna-XM_022817771.1	0.22527957622130665
Varr	rna-XM_022789201.1	0.2534124629080119
Varr	rna-XM_022803168.1	0.5106141015921153
Varr	rna-XM_022788516.1	0.1402669786004266
Varr	rna-XM_022802605.1	0.07502182276680353
Varr	XR_002673991.1	0.1259011781255495
Varr	rna-XM_022802079.1	0.5823262839879154
Varr	rna-XM_022812131.1	0.44040048707887974
Varr	gene-LOC111246391	1.0
Varr	rna-XM_022787895.1	0.5242279688676876
Varr	rna-XM_022802116.1	0.07025230397340988
Varr	rna-Trnad-guc-12	1.0
Varr	gene-LOC111248348	0.3731532674703163
Varr	rna-XM_022794602.1	0.3954723765936581
Varr	rna-XM_022807418.1	0.10475311490539917
Varr	gene-LOC111243850	0.45778039909564533
Varr	rna-XM_022816988.1	0.1705921938088829
Varr	rna-XM_022788201.1	0.08469992272688245
Varr	rna-XM_022799399.1	0.11945564516129033
Varr	rna-XM_022802106.1	0.36928934010152287
Varr	rna-XM_022815023.1	0.04398400581606689
Varr	rna-XM_022787829.1	0.41967375185368266
Varr	rna-XM_022794598.1	1.0
Varr	rna-XM_022797983.1	0.2833545108005083
Varr	rna-XM_022810317.1	0.039637122563705524
Varr	rna-XM_022807002.1	0.6096030127098697
Varr	rna-XM_022798855.1	0.04725274725274725
Varr	rna-XM_022800235.1	0.17355371900826447
Varr	rna-XM_022791867.1	0.10130834512022631
Varr	rna-XM_022792698.1	0.46938224979768006
Varr	rna-XM_022814413.1	0.15730337078651685
Varr	rna-XM_022799019.1	0.24884380128300762
Varr	rna-XM_022791384.1	0.20386266094420602
Varr	rna-XM_022798899.1	0.13379338757853537
Varr	gene-LOC111249090	0.31632222690847744
Varr	rna-XM_022800456.1	1.0
Varr	rna-XM_022813810.1	0.30858218993812214
Varr	rna-XM_022798151.1	0.04231815091774303
Varr	rna-XM_022794253.1	0.13889158497524992
Varr	rna-XM_022791509.1	1.0
Varr	rna-XM_022809885.1	0.21985979954811424
Varr	gene-LOC111248934	0.3918918918918919
Varr	rna-XM_022812453.1	0.02579520173170585
Varr	rna-XM_022815192.1	1.0
Varr	XR_002671915.1	0.1558431728731456
Varr	rna-XM_022799989.1	0.4057766819302571
Varr	rna-XM_022805524.1	0.0964840556009812
Varr	rna-XM_022803046.1	0.30962343096234307
Varr	rna-XM_022805285.1	1.0
Varr	rna-XM_022810156.1	0.33704819277108433
Varr	rna-XM_022811553.1	0.19844935664797098
Varr	rna-XM_022802126.1	0.2719438238110437
Varr	gene-LOC111244400	1.0
Varr	rna-Trnap-ugg-8	1.0
Varr	gene-LOC111254989	0.1500343642611684
Varr	rna-XM_022803010.1	0.052556120745527034
Varr	rna-XM_022806246.1	0.06879515264507108
Varr	gene-LOC111248352	0.12352495398939049
Varr	XR_002673646.1	0.2764265668849392
Varr	gene-LOC111247274	1.0
Varr	rna-XM_022788322.1	1.0
Varr	rna-XM_022794838.1	0.5197171607288551
Varr	rna-XM_022795767.1	0.26921257980610075
Varr	rna-XM_022813871.1	0.17232575950982895
Varr	rna-XM_022796258.1	0.028970903136415167
Varr	rna-XM_022788207.1	0.17756482525366404
Varr	rna-XM_022798846.1	0.6057692307692307
Varr	rna-XM_022810694.1	0.5607649599012955
Varr	XR_002674966.1	0.44749596122778673
Varr	rna-XM_022788607.1	0.08300578750270805
Varr	rna-XM_022816947.1	0.09845259113095857
Varr	rna-XM_022807360.1	0.3532182103610675
Varr	XR_002673593.1	0.6161950632149308
Varr	rna-XM_022790111.1	0.3931203931203931
Varr	rna-XM_022807039.1	0.5891032917139614
